time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,-4.464027585036007,4.664371127819574,26.837709018198236,6.2754997343315875,6.227756233542898,0.0,-1.7305724472652841,2.4110477661448226,6.221794715872794,-0.09311210127239529,-0.09693282996628724,0.0,481.0912004422285,479.9237662223613,480.01602918987385,481.1135569308503
4.259999999999997,-4.567012640934176,4.8086316382542575,27.211453056626933,6.270856377212279,6.22164765605331,0.0,-1.701736249989179,2.3971708778738012,6.236348827662235,-0.05689154398461037,-0.11397388391985103,0.0,446.1034151477036,444.7002956836461,442.5102108652773,445.4770869024618
4.319999999999996,-4.668202851114646,4.951989226015568,27.58530599199259,6.2669345218627655,6.214356160961291,0.0,-1.670670595620531,2.381102935764747,6.225545287114492,-0.09341075587339914,-0.1442404287934601,0.0,437.84081156771623,435.3005186582756,438.1721754361614,435.12112059166367
4.379999999999995,-4.767250719555951,5.094269770878994,27.96060459788938,6.26179206263954,6.20527162675668,0.0,-1.630106331506926,2.361058943116504,6.284181039666085,-0.07358567504819974,-0.1722685390305191,0.0,459.5344842009806,457.2852984736297,457.11213143455865,458.6835579704657
4.439999999999993,-4.863475295811552,5.2351911177693,28.342033455809943,6.257255206256556,6.194518087295117,0.0,-1.5763091852603142,2.335842436479471,6.429393134471555,-0.08001329670080307,-0.19912201604753577,0.0,485.12448047127117,483.0746196892951,485.12504792671655,484.6380931749704
4.499999999999992,-4.956401061877432,5.374546736125493,28.73030457097902,6.252505272147744,6.182503818000988,0.0,-1.520071627189974,2.3088735611126237,6.51258283010014,-0.07752280742453374,-0.2025643034221011,0.0,466.5842381600468,466.2781442676583,468.58200788314343,468.77095001043756
4.559999999999991,-5.046265463055465,5.512356949368135,29.118203044661083,6.2477677048674884,6.170382646820485,0.0,-1.4744645026999623,2.2844343305610204,6.417953422935398,-0.08199779802922531,-0.20095341479405204,0.0,411.6210182128945,411.7200178797379,411.0881483195797,410.68576857181097
4.6199999999999894,-5.133003679670562,5.648562875530358,29.502251971731237,6.24269213353354,6.158657865093362,0.0,-1.4158014150601563,2.2553425587748137,6.383894959314821,-0.09036232105558135,-0.1861698559109411,0.0,429.17903311517694,430.39331741975997,431.2878622670947,430.5744993447393
4.679999999999988,-5.215618549537946,5.782803665211329,29.88746640605966,6.237246971085764,6.147611659811982,0.0,-1.3369681149907198,2.218832640211724,6.456187114083192,-0.0915445675171401,-0.1802669973942681,0.0,463.64690752693986,464.0792155516104,463.4285354233254,463.329044477265
4.739999999999987,-5.293407678350449,5.914788462514959,30.276095823818626,6.23161125582917,6.13653456347769,0.0,-1.254985210896151,2.1801528639824737,6.49787231980749,-0.09917849167201141,-0.19515166754787078,0.0,455.71282675424794,454.4887846252094,455.2340204221569,454.6153491815253
4.799999999999986,-5.365775545520515,6.044244868983671,30.669108420701342,6.225362166934655,6.124855606631659,0.0,-1.1561296080269843,2.134469726630276,6.601910865475681,-0.11662392974025317,-0.19366455921343445,0.0,474.47898912278856,474.55882175787025,475.401128470952,474.0533723465732
4.859999999999984,-5.432164239230936,6.170900745513745,31.06710197722212,6.218733217041418,6.113383204002311,0.0,-1.0557295051257514,2.0867601023235913,6.664111883119497,-0.1004021767276347,-0.18670241009597166,0.0,463.1388576272752,463.65223413906784,462.4232112037815,463.6891413565896
4.919999999999983,-5.492018921662406,6.294463463772131,31.470413568038026,6.212315197801921,6.102609331471459,0.0,-0.9383509219574067,2.0314090247181396,6.77883341671296,-0.12521138594681813,-0.1681696541382147,0.0,480.0577703436308,481.43346870565335,480.26183850688795,478.3665237933965
4.979999999999982,-5.545517675957794,6.414925980216473,31.87560315458868,6.204472924746023,6.092568451654369,0.0,-0.8440327925020638,1.9833830804875805,6.727662180406484,-0.1449104538534612,-0.16575550280726917,0.0,428.9228134105251,429.09995231313314,430.7123578351285,429.0260432219212
5.0399999999999805,-5.592230823518646,6.531985237694182,32.282579495380325,6.19586505352202,6.082848295871276,0.0,-0.7121151576447642,1.9177547423602563,6.83741076602214,-0.1407221307812779,-0.15539976244851034,0.0,479.7523716995735,480.51525560370743,479.5285454525493,479.8291078800299
